SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP
1000,50,5050,510100,10007540,510100,,1000-50-50-5050-509910-000000-000-510100-,Salaries & Wages - Regular,E,2400547
1000,50,5050,510140,10007470,510140,,1000-50-50-5050-500740-000000-000-510140-,Overtime,E,159092
1000,50,5050,510140,10007480,510140,,1000-50-50-5050-501050-000000-000-510140-,Overtime,E,4726
1000,50,5050,510140,10007490,510140,,1000-50-50-5050-502000-000000-000-510140-,Overtime,E,617129
1000,50,5050,510140,10007530,510140,,1000-50-50-5050-508980-000000-000-510140-,Overtime,E,205923
1000,50,5050,510140,10007540,510140,,1000-50-50-5050-509910-000000-000-510140-,Overtime,E,521565
1000,50,5050,510150,10007490,510150,,1000-50-50-5050-502000-000000-000-510150-,Salary & Wage - Temp,E,13650
1000,50,5050,510150,10007530,510150,,1000-50-50-5050-508980-000000-000-510150-,Salary & Wage - Temp,E,50078
1000,50,5050,510150,10007540,510150,,1000-50-50-5050-509910-000000-000-510150-,Salary & Wage - Temp,E,16047
1000,50,5050,510160,10007470,510160,,1000-50-50-5050-500740-000000-000-510160-,Workers Comp Transfer,E,0
1000,50,5050,510160,10007490,510160,,1000-50-50-5050-502000-000000-000-510160-,Workers Comp Transfer,E,0
1000,50,5050,510160,10007540,510160,,1000-50-50-5050-509910-000000-000-510160-,Workers Comp Transfer,E,0
1000,50,5050,510195,10007470,510195,,1000-50-50-5050-500740-000000-000-510195-,Employee Merit Pay,E,14103
1000,50,5050,510195,10007480,510195,,1000-50-50-5050-501050-000000-000-510195-,Employee Merit Pay,E,7727
1000,50,5050,510195,10007490,510195,,1000-50-50-5050-502000-000000-000-510195-,Employee Merit Pay,E,37982
1000,50,5050,510195,10007540,510195,,1000-50-50-5050-509910-000000-000-510195-,Employee Merit Pay,E,36713
1000,50,5050,515130,10007470,515130,,1000-50-50-5050-500740-000000-000-515130-,Social Security Tax,E,62516
1000,50,5050,515130,10007480,515130,,1000-50-50-5050-501050-000000-000-515130-,Social Security Tax,E,28852
1000,50,5050,515130,10007490,515130,,1000-50-50-5050-502000-000000-000-515130-,Social Security Tax,E,221535
1000,50,5050,515130,10007540,515130,,1000-50-50-5050-509910-000000-000-515130-,Social Security Tax,E,181221
1000,50,5050,515140,10007470,515140,,1000-50-50-5050-500740-000000-000-515140-,Empl Retirement Expns,E,67621
1000,50,5050,515140,10007480,515140,,1000-50-50-5050-501050-000000-000-515140-,Empl Retirement Expns,E,27042
1000,50,5050,515140,10007490,515140,,1000-50-50-5050-502000-000000-000-515140-,Empl Retirement Expns,E,234461
1000,50,5050,515140,10007540,515140,,1000-50-50-5050-509910-000000-000-515140-,Empl Retirement Expns,E,174562
1000,50,5050,515150,10007470,515150,,1000-50-50-5050-500740-000000-000-515150-,Empl Insurance Premium,E,155688
1000,50,5050,515150,10007480,515150,,1000-50-50-5050-501050-000000-000-515150-,Empl Insurance Premium,E,45409
1000,50,5050,515150,10007490,515150,,1000-50-50-5050-502000-000000-000-515150-,Empl Insurance Premium,E,505986
1000,50,5050,515150,10007540,515150,,1000-50-50-5050-509910-000000-000-515150-,Empl Insurance Premium,E,499499
1000,50,5050,515190,10007470,515190,,1000-50-50-5050-500740-000000-000-515190-,401K Retirement,E,24240
1000,50,5050,515190,10007480,515190,,1000-50-50-5050-501050-000000-000-515190-,401K Retirement,E,11314
1000,50,5050,515190,10007490,515190,,1000-50-50-5050-502000-000000-000-515190-,401K Retirement,E,86049
1000,50,5050,515190,10007540,515190,,1000-50-50-5050-509910-000000-000-515190-,401K Retirement,E,72972
1000,50,5050,520030,10007470,520030,,1000-50-50-5050-500740-000000-000-520030-,Uniforms-Prot Clothing,E,11000
1000,50,5050,520030,10007480,520030,,1000-50-50-5050-501050-000000-000-520030-,Uniforms-Prot Clothing,E,400
1000,50,5050,520030,10007490,520030,,1000-50-50-5050-502000-000000-000-520030-,Uniforms-Prot Clothing,E,49050
1000,50,5050,520030,10007530,520030,,1000-50-50-5050-508980-000000-000-520030-,Uniforms-Prot Clothing,E,21950
1000,50,5050,520030,10007540,520030,,1000-50-50-5050-509910-000000-000-520030-,Uniforms-Prot Clothing,E,56842
1000,50,5050,520030,10505040,520030,,1000-50-50-5050-508150-000000-000-520030-,Uniforms-Prot Clothing,E,0
1000,50,5050,520040,10007470,520040,,1000-50-50-5050-500740-000000-000-520040-,Rental of Uniforms,E,0
1000,50,5050,520040,10007480,520040,,1000-50-50-5050-501050-000000-000-520040-,Rental of Uniforms,E,0
1000,50,5050,520040,10007490,520040,,1000-50-50-5050-502000-000000-000-520040-,Rental of Uniforms,E,0
1000,50,5050,520040,10007530,520040,,1000-50-50-5050-508980-000000-000-520040-,Rental of Uniforms,E,27500
1000,50,5050,520040,10007540,520040,,1000-50-50-5050-509910-000000-000-520040-,Rental of Uniforms,E,0
1000,50,5050,520050,10007470,520050,,1000-50-50-5050-500740-000000-000-520050-,Auto & Othr Allowances,E,50
1000,50,5050,520050,10007480,520050,,1000-50-50-5050-501050-000000-000-520050-,Auto & Othr Allowances,E,1450
1000,50,5050,520050,10007490,520050,,1000-50-50-5050-502000-000000-000-520050-,Auto & Othr Allowances,E,200
1000,50,5050,520050,10007530,520050,,1000-50-50-5050-508980-000000-000-520050-,Auto & Othr Allowances,E,1030
1000,50,5050,520050,10007540,520050,,1000-50-50-5050-509910-000000-000-520050-,Auto & Othr Allowances,E,100
1000,50,5050,520060,10007470,520060,,1000-50-50-5050-500740-000000-000-520060-,Meals and Subsistence,E,500
1000,50,5050,520060,10007480,520060,,1000-50-50-5050-501050-000000-000-520060-,Meals and Subsistence,E,5400
1000,50,5050,520060,10007490,520060,,1000-50-50-5050-502000-000000-000-520060-,Meals and Subsistence,E,1000
1000,50,5050,520060,10007530,520060,,1000-50-50-5050-508980-000000-000-520060-,Meals and Subsistence,E,3300
1000,50,5050,520100,10007530,520100,,1000-50-50-5050-508980-000000-000-520100-,Maintenance Materials & Suppli,E,63236
1000,50,5050,520110,10007470,520110,,1000-50-50-5050-500740-000000-000-520110-,M&R Equipment,E,362768
1000,50,5050,520110,10007480,520110,,1000-50-50-5050-501050-000000-000-520110-,M&R Equipment,E,13297
1000,50,5050,520110,10007490,520110,,1000-50-50-5050-502000-000000-000-520110-,M&R Equipment,E,3304375
1000,50,5050,520110,10007530,520110,,1000-50-50-5050-508980-000000-000-520110-,M&R Equipment,E,571195
1000,50,5050,520110,10007540,520110,,1000-50-50-5050-509910-000000-000-520110-,M&R Equipment,E,1075000
1000,50,5050,520110,10505040,520110,,1000-50-50-5050-508150-000000-000-520110-,M&R Equipment,E,0
1000,50,5050,520150,10007470,520150,,1000-50-50-5050-500740-000000-000-520150-,M&R-Communication Eqpt,E,1800
1000,50,5050,520150,10007490,520150,,1000-50-50-5050-502000-000000-000-520150-,M&R-Communication Eqpt,E,7000
1000,50,5050,520150,10007530,520150,,1000-50-50-5050-508980-000000-000-520150-,M&R-Communication Eqpt,E,1500
1000,50,5050,520150,10007540,520150,,1000-50-50-5050-509910-000000-000-520150-,M&R-Communication Eqpt,E,1800
1000,50,5050,520160,10007470,520160,,1000-50-50-5050-500740-000000-000-520160-,ISP M&R-Communication Eqp,E,12708
1000,50,5050,520160,10007480,520160,,1000-50-50-5050-501050-000000-000-520160-,ISP M&R-Communication Eqp,E,5773
1000,50,5050,520160,10007490,520160,,1000-50-50-5050-502000-000000-000-520160-,ISP M&R-Communication Eqp,E,44225
1000,50,5050,520160,10007540,520160,,1000-50-50-5050-509910-000000-000-520160-,ISP M&R-Communication Eqp,E,33550
1000,50,5050,520190,10007530,520190,,1000-50-50-5050-508980-000000-000-520190-,M&R-Other,E,31375
1000,50,5050,520210,10007480,520210,,1000-50-50-5050-501050-000000-000-520210-,Advertising,E,475
1000,50,5050,520210,10007530,520210,,1000-50-50-5050-508980-000000-000-520210-,Advertising,E,500
1000,50,5050,520280,10007470,520280,,1000-50-50-5050-500740-000000-000-520280-,Temporary Help Fees,E,3500
1000,50,5050,520280,10007490,520280,,1000-50-50-5050-502000-000000-000-520280-,Temporary Help Fees,E,78000
1000,50,5050,520280,10007540,520280,,1000-50-50-5050-509910-000000-000-520280-,Temporary Help Fees,E,320000
1000,50,5050,520310,10007530,520310,,1000-50-50-5050-508980-000000-000-520310-,Chemicals & Lab Supply,E,12972
1000,50,5050,521900,10007470,521900,,1000-50-50-5050-500740-000000-000-521900-,Fees - Other,E,1200
1000,50,5050,521900,10007480,521900,,1000-50-50-5050-501050-000000-000-521900-,Fees - Other,E,350
1000,50,5050,521900,10007490,521900,,1000-50-50-5050-502000-000000-000-521900-,Fees - Other,E,101562
1000,50,5050,521900,10007530,521900,,1000-50-50-5050-508980-000000-000-521900-,Fees - Other,E,9655
1000,50,5050,521900,10007540,521900,,1000-50-50-5050-509910-000000-000-521900-,Fees - Other,E,18000
1000,50,5050,521910,10007470,521910,,1000-50-50-5050-500740-000000-000-521910-,Misc Contractual Services,E,0
1000,50,5050,521910,10007480,521910,,1000-50-50-5050-501050-000000-000-521910-,Misc Contractual Services,E,6464
1000,50,5050,521910,10007490,521910,,1000-50-50-5050-502000-000000-000-521910-,Misc Contractual Services,E,0
1000,50,5050,521910,10007530,521910,,1000-50-50-5050-508980-000000-000-521910-,Misc Contractual Services,E,142440
1000,50,5050,521910,10007540,521910,,1000-50-50-5050-509910-000000-000-521910-,Misc Contractual Services,E,0
1000,50,5050,522000,10007470,522000,,1000-50-50-5050-500740-000000-000-522000-,Motor Fuels & Lubrcnts,E,214000
1000,50,5050,522000,10007480,522000,,1000-50-50-5050-501050-000000-000-522000-,Motor Fuels & Lubrcnts,E,9096
1000,50,5050,522000,10007490,522000,,1000-50-50-5050-502000-000000-000-522000-,Motor Fuels & Lubrcnts,E,1971800
1000,50,5050,522000,10007530,522000,,1000-50-50-5050-508980-000000-000-522000-,Motor Fuels & Lubrcnts,E,375300
1000,50,5050,522000,10007540,522000,,1000-50-50-5050-509910-000000-000-522000-,Motor Fuels & Lubrcnts,E,773000
1000,50,5050,522200,10007480,522200,,1000-50-50-5050-501050-000000-000-522200-,Janitorial & Cleaning Supplies,E,250
1000,50,5050,522200,10007530,522200,,1000-50-50-5050-508980-000000-000-522200-,Janitorial & Cleaning Supplies,E,21410
1000,50,5050,522210,10007470,522210,,1000-50-50-5050-500740-000000-000-522210-,Specialty Departmental Supplie,E,11000
1000,50,5050,522210,10007480,522210,,1000-50-50-5050-501050-000000-000-522210-,Specialty Departmental Supplie,E,3133
1000,50,5050,522210,10007490,522210,,1000-50-50-5050-502000-000000-000-522210-,Specialty Departmental Supplie,E,16593
1000,50,5050,522210,10007530,522210,,1000-50-50-5050-508980-000000-000-522210-,Specialty Departmental Supplie,E,16316
1000,50,5050,522210,10007540,522210,,1000-50-50-5050-509910-000000-000-522210-,Specialty Departmental Supplie,E,30000
1000,50,5050,522210,10505040,522210,,1000-50-50-5050-508150-000000-000-522210-,Specialty Departmental Supplie,E,0
1000,50,5050,522220,10007480,522220,,1000-50-50-5050-501050-000000-000-522220-,Equipment Maintenance,E,0
1000,50,5050,522220,10007490,522220,,1000-50-50-5050-502000-000000-000-522220-,Equipment Maintenance,E,0
1000,50,5050,522230,10007480,522230,,1000-50-50-5050-501050-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0
1000,50,5050,522230,10007530,522230,,1000-50-50-5050-508980-000000-000-522230-,Sm Tools & Expnd Eqpt,E,31434
1000,50,5050,522230,10007540,522230,,1000-50-50-5050-509910-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0
1000,50,5050,522240,10007470,522240,,1000-50-50-5050-500740-000000-000-522240-,Office Supplies,E,223
1000,50,5050,522240,10007480,522240,,1000-50-50-5050-501050-000000-000-522240-,Office Supplies,E,4366
1000,50,5050,522240,10007490,522240,,1000-50-50-5050-502000-000000-000-522240-,Office Supplies,E,750
1000,50,5050,522240,10007530,522240,,1000-50-50-5050-508980-000000-000-522240-,Office Supplies,E,5250
1000,50,5050,522240,10007540,522240,,1000-50-50-5050-509910-000000-000-522240-,Office Supplies,E,400
1000,50,5050,522250,10007480,522250,,1000-50-50-5050-501050-000000-000-522250-,Technology Services,E,2000
1000,50,5050,522250,10007530,522250,,1000-50-50-5050-508980-000000-000-522250-,Technology Services,E,1000
1000,50,5050,522250,10007540,522250,,1000-50-50-5050-509910-000000-000-522250-,Technology Services,E,1500
1000,50,5050,522490,10007470,522490,,1000-50-50-5050-500740-000000-000-522490-,Other Materials/Supplies,E,0
1000,50,5050,522490,10007480,522490,,1000-50-50-5050-501050-000000-000-522490-,Other Materials/Supplies,E,0
1000,50,5050,522490,10007490,522490,,1000-50-50-5050-502000-000000-000-522490-,Other Materials/Supplies,E,0
1000,50,5050,522490,10007540,522490,,1000-50-50-5050-509910-000000-000-522490-,Other Materials/Supplies,E,0
1000,50,5050,522500,10007470,522500,,1000-50-50-5050-500740-000000-000-522500-,Telecommunications,E,10505
1000,50,5050,522500,10007480,522500,,1000-50-50-5050-501050-000000-000-522500-,Telecommunications,E,9726
1000,50,5050,522500,10007490,522500,,1000-50-50-5050-502000-000000-000-522500-,Telecommunications,E,48990
1000,50,5050,522500,10007530,522500,,1000-50-50-5050-508980-000000-000-522500-,Telecommunications,E,7590
1000,50,5050,522500,10007540,522500,,1000-50-50-5050-509910-000000-000-522500-,Telecommunications,E,30000
1000,50,5050,522510,10007470,522510,,1000-50-50-5050-500740-000000-000-522510-,ISP Telecommunications,E,72
1000,50,5050,522510,10007480,522510,,1000-50-50-5050-501050-000000-000-522510-,ISP Telecommunications,E,5797
1000,50,5050,522510,10007490,522510,,1000-50-50-5050-502000-000000-000-522510-,ISP Telecommunications,E,161
1000,50,5050,522510,10007540,522510,,1000-50-50-5050-509910-000000-000-522510-,ISP Telecommunications,E,125
1000,50,5050,522520,10007530,522520,,1000-50-50-5050-508980-000000-000-522520-,Utilities,E,3500
1000,50,5050,524000,10007530,524000,,1000-50-50-5050-508980-000000-000-524000-,Rental Of Land & Bldgs,E,48424
1000,50,5050,524020,10007470,524020,,1000-50-50-5050-500740-000000-000-524020-,Rental Of Equipment,E,6300
1000,50,5050,524020,10007480,524020,,1000-50-50-5050-501050-000000-000-524020-,Rental Of Equipment,E,0
1000,50,5050,524020,10007490,524020,,1000-50-50-5050-502000-000000-000-524020-,Rental Of Equipment,E,10000
1000,50,5050,524020,10007530,524020,,1000-50-50-5050-508980-000000-000-524020-,Rental Of Equipment,E,1620
1000,50,5050,524020,10007540,524020,,1000-50-50-5050-509910-000000-000-524020-,Rental Of Equipment,E,0
1000,50,5050,529000,10007470,529000,,1000-50-50-5050-500740-000000-000-529000-,Travel & Meetings,E,1500
1000,50,5050,529000,10007480,529000,,1000-50-50-5050-501050-000000-000-529000-,Travel & Meetings,E,3827
1000,50,5050,529000,10007530,529000,,1000-50-50-5050-508980-000000-000-529000-,Travel & Meetings,E,3950
1000,50,5050,529010,10007480,529010,,1000-50-50-5050-501050-000000-000-529010-,Empl Reimb Training Exp,E,2500
1000,50,5050,529020,10007470,529020,,1000-50-50-5050-500740-000000-000-529020-,Training Conf & Meetings,E,550
1000,50,5050,529020,10007480,529020,,1000-50-50-5050-501050-000000-000-529020-,Training Conf & Meetings,E,2000
1000,50,5050,529020,10007490,529020,,1000-50-50-5050-502000-000000-000-529020-,Training Conf & Meetings,E,1500
1000,50,5050,529020,10007530,529020,,1000-50-50-5050-508980-000000-000-529020-,Training Conf & Meetings,E,925
1000,50,5050,529020,10007540,529020,,1000-50-50-5050-509910-000000-000-529020-,Training Conf & Meetings,E,0
1000,50,5050,529030,10007470,529030,,1000-50-50-5050-500740-000000-000-529030-,Postage,E,25
1000,50,5050,529030,10007480,529030,,1000-50-50-5050-501050-000000-000-529030-,Postage,E,500
1000,50,5050,529030,10007490,529030,,1000-50-50-5050-502000-000000-000-529030-,Postage,E,0
1000,50,5050,529030,10007530,529030,,1000-50-50-5050-508980-000000-000-529030-,Postage,E,330
1000,50,5050,529030,10007540,529030,,1000-50-50-5050-509910-000000-000-529030-,Postage,E,13
1000,50,5050,529040,10007480,529040,,1000-50-50-5050-501050-000000-000-529040-,Printing & Publishing,E,16500
1000,50,5050,529040,10007530,529040,,1000-50-50-5050-508980-000000-000-529040-,Printing & Publishing,E,3075
1000,50,5050,529050,10007470,529050,,1000-50-50-5050-500740-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,400
1000,50,5050,529050,10007480,529050,,1000-50-50-5050-501050-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,1180
1000,50,5050,529050,10007530,529050,,1000-50-50-5050-508980-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,743
1000,50,5050,560100,10007530,560100,,1000-50-50-5050-508980-000000-000-560100-,Reimbursed Expenses,E,-497127
1000,50,5060,510100,10007570,510100,,1000-50-50-5060-000000-500920-000-510100-,Salaries & Wages - Regular,E,116953
1000,50,5060,510100,10007590,510100,,1000-50-50-5060-500760-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10007600,510100,,1000-50-50-5060-501225-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10007620,510100,,1000-50-50-5060-507210-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10007630,510100,,1000-50-50-5060-508150-000000-000-510100-,Salaries & Wages - Regular,E,2497911
1000,50,5060,510100,10007640,510100,,1000-50-50-5060-508750-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10007660,510100,,1000-50-50-5060-508980-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10007670,510100,,1000-50-50-5060-509000-000000-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10505050,510100,,1000-50-50-5060-508150-500920-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10505060,510100,,1000-50-50-5060-500760-500920-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510100,10505070,510100,,1000-50-50-5060-509000-500920-000-510100-,Salaries & Wages - Regular,E,0
1000,50,5060,510140,10007590,510140,,1000-50-50-5060-500760-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007600,510140,,1000-50-50-5060-501225-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007620,510140,,1000-50-50-5060-507210-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007630,510140,,1000-50-50-5060-508150-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007640,510140,,1000-50-50-5060-508750-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007660,510140,,1000-50-50-5060-508980-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10007670,510140,,1000-50-50-5060-509000-000000-000-510140-,Overtime,E,0
1000,50,5060,510140,10505050,510140,,1000-50-50-5060-508150-500920-000-510140-,Overtime,E,0
1000,50,5060,510140,10505060,510140,,1000-50-50-5060-500760-500920-000-510140-,Overtime,E,0
1000,50,5060,510140,10505070,510140,,1000-50-50-5060-509000-500920-000-510140-,Overtime,E,0
1000,50,5060,510150,10007590,510150,,1000-50-50-5060-500760-000000-000-510150-,Salary & Wage - Temp,E,0
1000,50,5060,510150,10007600,510150,,1000-50-50-5060-501225-000000-000-510150-,Salary & Wage - Temp,E,0
1000,50,5060,510150,10007620,510150,,1000-50-50-5060-507210-000000-000-510150-,Salary & Wage - Temp,E,0
1000,50,5060,510150,10007630,510150,,1000-50-50-5060-508150-000000-000-510150-,Salary & Wage - Temp,E,0
1000,50,5060,510150,10007640,510150,,1000-50-50-5060-508750-000000-000-510150-,Salary & Wage - Temp,E,0
1000,50,5060,510150,10007660,510150,,1000-50-50-5060-508980-000000-000-510150-,Salary & Wage - Temp,E,0
